Semester,Week,Date,WeekDay,Session Title,Player Name,Split Name,Tags,NewTags,Split Start Time,Split End Time,Duration,Distance (miles),Sprint Distance (m),Power Plays,Energy (kcal),Impacts,Hr Load,Time In Red Zone (min),Player Load,Top Speed (m/s),Distance Per Min (m/min),Power Score (w/kg),Work Ratio,Hr Max (bpm),Max Deceleration (m/s/s),Max Acceleration (m/s/s),Distance in Speed Zone 1  (miles),Distance in Speed Zone 2  (miles),Distance in Speed Zone 3  (miles),Distance in Speed Zone 4  (miles),Distance in Speed Zone 5  (miles),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: > 20 G (Impacts),Power Play Duration Zones: 0 - 2.5 s (Power Plays),Power Play Duration Zones: 2.5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7.5 s (Power Plays),Power Play Duration Zones: 7.5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Distance in Deceleration Zones: 0 - 1 m/s/s  (miles),Distance in Deceleration Zones: 1 - 2 m/s/s  (miles),Distance in Deceleration Zones: 2 - 3 m/s/s  (miles),Distance in Deceleration Zones: 3 - 4 m/s/s  (miles),Distance in Deceleration Zones: > 4 m/s/s  (miles),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Distance in Acceleration Zones: 0 - 1 m/s/s  (miles),Distance in Acceleration Zones: 1 - 2 m/s/s  (miles),Distance in Acceleration Zones: 2 - 3 m/s/s  (miles),Distance in Acceleration Zones: 3 - 4 m/s/s  (miles),Distance in Acceleration Zones: > 4 m/s/s  (miles),Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Distance in Power Zone: 0 - 5 w/kg  (miles),Distance in Power Zone: 5 - 10 w/kg  (miles),Distance in Power Zone: 10 - 15 w/kg  (miles),Distance in Power Zone: 15 - 20 w/kg  (miles),Distance in Power Zone: 20 - 25 w/kg  (miles),Distance in Power Zone: 25 - 30 w/kg  (miles),Distance in Power Zone: 30 - 35 w/kg  (miles),Distance in Power Zone: 35 - 40 w/kg  (miles),Distance in Power Zone: 40 - 45 w/kg  (miles),Distance in Power Zone: 45 - 50 w/kg  (miles),Distance in Power Zone: > 50 w/kg  (miles),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s
3,32,45212,5,vs. SLU,Medico,3Q,game,game,45212.53819,45212.55194,1188,0.5981,44.032,9,119.2563,0,0.0,0.0,38.3537,6.1023,48.613,3.9998,22.0941,0,4.9593,5.4312,0.3001,0.2032,0.0675,0.0243,0.0031,1068.3,89.1,22.9,7.0,0.8,3,0,0,0,0,0,7,2,0,0,0.1959,0.0556,0.026,0.007,0.0025,189.1,38.2,15.2,3.9,1.3,0.2328,0.064,0.0121,0.0015,0.0008,879.5,47.1,11.2,1.9,0.7,0.0697,0.1172,0.145,0.1409,0.0671,0.0296,0.0155,0.0053,0.0024,0.0019,0.0036,881.3,110.6,84.3,61.8,26.4,12.1,6.1,2.1,1.0,0.7,1.7,0.0,0.0,0.0,0.0,0.0,0,32,19,4,2,0,15,21,10,6
3,32,45212,5,vs. SLU,Rodrigo,3Q,game,game,45212.53819,45212.55194,1188,1.0498,24.345,9,197.6215,0,0.0,0.0,81.738,5.7467,85.3314,6.6282,35.1822,0,4.2334,3.8667,0.6601,0.3021,0.0725,0.0151,0.0,1023.2,135.8,24.6,4.5,0.0,18,0,0,0,0,0,9,0,0,0,0.4171,0.0872,0.0229,0.0064,0.0005,486.3,65.8,14.6,4.1,0.3,0.4181,0.0798,0.014,0.0038,0.0002,528.6,69.6,14.5,4.1,0.2,0.2111,0.2678,0.2665,0.1718,0.0783,0.0288,0.0119,0.005,0.0052,0.0015,0.002,637.8,263.7,153.1,77.6,32.4,12.4,5.0,2.1,2.2,0.7,1.1,0.0,0.0,0.0,0.0,0.0,0,46,22,12,0,0,43,22,12,3
3,32,45212,5,vs. SLU,McCann,3Q,game,game,45212.53819,45212.55194,1188,0.9299,11.841,5,173.8742,0,0.0,0.0,72.4526,5.4267,75.5838,5.8317,36.5037,0,4.6711,4.5074,0.5854,0.2981,0.0391,0.0074,0.0,1034.8,137.8,13.3,2.2,0.0,8,0,0,0,0,0,4,0,1,0,0.3946,0.0757,0.0173,0.0025,0.0003,388.6,59.5,11.3,1.4,0.2,0.3513,0.0715,0.0138,0.0026,0.0004,646.2,63.2,14.7,2.4,0.6,0.1255,0.2393,0.3398,0.1376,0.0508,0.0163,0.0108,0.004,0.0029,0.0009,0.002,673.1,217.4,193.6,64.7,22.3,7.8,4.8,1.8,1.2,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0,40,26,8,2,0,40,27,4,1
3,33,45219,5,vs. VCU (end of game),McCann,3Q,game,game,45219.70532,45219.7189,1173,1.2153,47.185,7,230.1044,0,0.0,0.0,90.7861,5.6667,100.0391,7.8163,47.4043,0,4.2578,4.6111,0.7433,0.3718,0.0709,0.0293,0.0,972.2,168.1,24.1,8.7,0.0,16,0,0,0,0,0,1,5,1,0,0.5054,0.1037,0.0227,0.0071,0.0005,494.4,77.3,14.5,4.4,0.4,0.463,0.088,0.0197,0.0044,0.0009,479.9,79.3,17.9,4.0,1.0,0.1612,0.3236,0.3683,0.2048,0.0976,0.0296,0.0139,0.0064,0.0036,0.0018,0.0043,498.3,304.7,210.2,93.6,39.7,12.8,6.0,3.1,1.6,0.8,2.3,0.0,0.0,0.0,0.0,0.0,0,65,31,14,3,0,59,31,12,2
3,33,45219,5,vs. VCU (1q 2q and start of 3q),McCann,3Q,game,game,45219.65858,45219.66221,313,0.238,0.0,1,40.1133,0,0.0,0.0,14.487,4.9156,73.4342,5.1069,24.7284,0,3.2513,3.12,0.2017,0.0328,0.0036,0.0,0.0,296.9,14.9,1.2,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0.114,0.0057,0.0031,0.0006,0.0,153.2,4.4,1.8,0.4,0.0,0.1066,0.0071,0.0008,0.0001,0.0,145.3,7.0,0.8,0.1,0.0,0.099,0.0722,0.0419,0.0155,0.0061,0.0021,0.0003,0.0005,0.0001,0.0002,0.0,205.6,72.3,23.6,7.5,2.7,0.8,0.1,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,4,2,1,0,0,2,3,2,0
3,33,45219,5,vs. VCU (1q 2q and start of 3q),Rodrigo,3Q,game,game,45219.65858,45219.66221,313,0.2272,0.0,1,39.3903,0,0.0,0.0,16.8258,4.3734,70.1028,5.0164,21.3167,0,2.7778,3.6849,0.1948,0.0307,0.0017,0.0,0.0,297.9,14.4,0.6,0.0,0.0,2,0,0,0,0,0,1,0,0,0,0.1032,0.0122,0.0014,0.0,0.0,142.6,11.0,1.1,0.0,0.0,0.0994,0.0094,0.0012,0.0005,0.0,148.2,8.3,1.4,0.3,0.0,0.101,0.0619,0.0416,0.0148,0.0044,0.002,0.0006,0.0005,0.0,0.0,0.0004,216.4,61.0,24.1,7.5,2.3,0.9,0.3,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0,6,3,1,0,0,6,3,0,0
3,33,45219,5,vs. VCU (1q 2q and start of 3q),Wasyliw,3Q,game,game,45219.65858,45219.66221,313,0.2418,16.027,1,16.4813,5,0.0,0.0,17.6795,5.7156,74.5806,5.4416,28.3477,0,3.8505,2.8371,0.1681,0.0572,0.0064,0.01,0.0,281.5,26.3,2.2,2.9,0.0,8,5,0,0,0,0,0,1,0,0,0.1041,0.0143,0.0016,0.0009,0.0,140.6,9.3,1.2,0.6,0.0,0.1058,0.0134,0.0017,0.0,0.0,150.3,9.4,1.5,0.0,0.0,0.0577,0.083,0.0468,0.0254,0.0191,0.0044,0.0034,0.0014,0.0006,0.0,0.0,179.5,84.7,25.4,11.9,7.5,1.9,1.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,4,0,0,0,7,2,2,0
3,33,45219,5,vs. VCU (end of game),Wasyliw,3Q,game,game,45219.70532,45219.7189,1173,0.8578,112.119,10,64.247,2,0.0,0.0,66.8772,5.8556,70.6103,5.658,31.924,0,6.093,4.3067,0.461,0.2345,0.0925,0.0689,0.0008,1018.8,102.9,31.1,20.1,0.2,26,2,0,0,0,0,6,1,3,0,0.3284,0.0853,0.0198,0.006,0.0022,429.5,58.3,12.2,3.6,1.2,0.3243,0.0703,0.0172,0.003,0.001,596.6,55.0,12.7,2.9,1.1,0.1242,0.225,0.1513,0.1553,0.1153,0.0435,0.0187,0.0097,0.007,0.0026,0.0051,728.3,214.4,87.6,66.6,41.5,16.7,7.3,3.9,3.1,1.3,2.4,0.0,0.0,0.0,0.0,0.0,0,34,20,3,8,0,32,21,10,4
3,33,45219,5,vs. VCU (end of game),Rodrigo,3Q,game,game,45219.70532,45219.7189,1173,1.07,19.236,6,195.209,0,0.0,0.0,79.0276,5.5467,88.0783,6.6315,33.8818,0,4.7152,3.4445,0.6957,0.268,0.0942,0.012,0.0,1019.7,117.6,32.0,3.6,0.0,14,0,0,0,0,0,2,3,1,0,0.4382,0.0853,0.0141,0.0031,0.0015,505.0,65.0,9.8,2.2,0.9,0.4457,0.0706,0.0104,0.0012,0.0,514.1,64.2,10.4,1.3,0.0,0.2439,0.3108,0.1924,0.192,0.0908,0.0235,0.011,0.0023,0.002,0.001,0.0002,605.5,319.9,112.2,82.2,36.0,9.6,5.0,1.0,1.0,0.4,0.1,0.0,0.0,0.0,0.0,0.0,0,41,19,4,0,0,32,23,5,4
3,33,45219,5,vs. VCU (end of game),Pla,3Q,game,game,45219.70532,45219.7189,1173,1.0843,11.902,4,200.2697,1,0.0,0.0,74.7992,5.5112,89.2569,6.8052,38.2962,0,4.8704,4.4889,0.7463,0.291,0.0396,0.0074,0.0,1024.6,132.5,13.4,2.2,0.0,13,1,0,0,0,0,2,2,0,0,0.461,0.0797,0.0159,0.004,0.0021,517.4,60.6,10.2,2.3,1.1,0.4307,0.0716,0.0167,0.0023,0.0002,500.3,62.5,15.9,2.0,0.4,0.2253,0.3354,0.2716,0.1555,0.0566,0.0177,0.0092,0.0066,0.0028,0.0009,0.0026,571.1,329.2,155.7,73.2,25.5,7.9,4.1,3.1,1.3,0.5,1.1,0.0,0.0,0.0,0.0,0.0,0,53,29,8,1,0,49,27,6,3
3,33,45219,5,vs. VCU (1q 2q and start of 3q),Pla,3Q,game,game,45219.65858,45219.66221,313,0.2309,0.0,0,39.7076,0,0.0,0.0,13.9405,4.5245,71.2242,5.0568,32.3426,0,3.9734,3.4889,0.1901,0.0399,0.0009,0.0,0.0,294.3,18.3,0.3,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.1106,0.0081,0.0021,0.0004,0.0,143.2,7.3,1.3,0.3,0.0,0.0996,0.0075,0.0023,0.0001,0.0,150.9,7.5,2.2,0.2,0.0,0.0526,0.118,0.0357,0.0185,0.0037,0.0003,0.001,0.0005,0.0004,0.0002,0.0,161.0,120.3,19.7,8.6,2.0,0.2,0.5,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,5,3,1,0,0,6,3,0,1
3,33,45219,5,vs. VCU (1q 2q and start of 3q),Medico,3Q,game,game,45219.65858,45219.66221,313,0.1335,0.0,0,21.376,0,0.0,0.0,9.2983,2.4622,41.1819,2.7222,9.9393,0,0.0,0.0,0.1335,0.0,0.0,0.0,0.0,312.9,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0685,0.0025,0.0003,0.0,0.0,154.9,4.8,0.4,0.0,0.0,0.0608,0.0012,0.0001,0.0,0.0,148.2,4.3,0.3,0.0,0.0,0.0651,0.0672,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.5,71.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
3,33,45219,5,vs. VCU (end of game),Medico,3Q,game,game,45219.70532,45219.7189,1173,0.6519,115.247,11,130.585,0,0.0,0.0,40.1869,6.4178,53.6612,4.4358,23.4166,0,5.6312,5.1192,0.268,0.2204,0.0919,0.0503,0.0213,1025.0,97.0,30.9,14.7,5.5,0,0,0,0,0,0,5,3,3,0,0.2376,0.057,0.0259,0.0066,0.002,242.9,35.8,14.2,3.1,1.2,0.2352,0.0687,0.0144,0.0035,0.0008,813.7,46.2,12.0,2.9,1.1,0.0591,0.1103,0.1404,0.1398,0.11,0.0482,0.02,0.0106,0.0053,0.0021,0.0061,853.9,105.0,79.1,60.5,41.2,15.9,7.7,3.9,2.0,1.2,2.7,0.0,0.0,0.0,0.0,0.0,0,23,19,6,4,0,21,17,5,5
3,33,45219,5,vs. VCU (end of game),Smyth,3Q,game,game,45219.70532,45219.7189,1170,1.0259,210.396,13,202.8606,0,0.0,0.0,76.3213,7.2134,84.6696,6.9109,35.5048,0,5.7467,5.0089,0.1051,0.4371,0.353,0.1179,0.0129,589.6,393.1,151.4,32.7,2.9,19,0,0,0,0,0,7,3,1,2,0.349,0.0998,0.0373,0.0102,0.0049,443.0,69.0,20.3,5.4,2.3,0.3964,0.1038,0.0196,0.0043,0.0006,532.3,78.3,14.6,3.9,0.6,0.1603,0.2129,0.2288,0.1635,0.1016,0.0691,0.0458,0.0225,0.0099,0.0049,0.0067,662.9,206.9,131.8,74.7,39.6,23.4,14.6,7.6,3.3,1.9,3.0,0.0,0.0,0.0,0.0,0.0,0,58,24,8,3,0,45,25,10,11
3,33,45219,5,vs. VCU (1q 2q and start of 3q),Smyth,3Q,game,game,45219.65858,45219.66221,313,0.2306,2.609,1,40.6757,0,0.0,0.0,15.7507,5.0423,71.1318,5.1801,24.8642,0,0.0,3.9371,0.042,0.1431,0.0438,0.0016,0.0,150.2,143.4,18.8,0.5,0.0,4,0,0,0,0,0,1,0,0,0,0.0939,0.0183,0.0025,0.0,0.0,135.2,13.6,1.7,0.0,0.0,0.1027,0.0113,0.0014,0.0003,0.0,152.2,8.8,0.9,0.5,0.0,0.0672,0.0867,0.0377,0.0208,0.0087,0.0053,0.0027,0.001,0.0003,0.0001,0.0,184.9,88.9,21.9,9.3,3.8,2.1,1.2,0.5,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,9,2,1,0,0,11,3,0,0
3,33,45219,5,vs. VCU (1q 2q and start of 3q),LaCroix,3Q,game,game,45219.65858,45219.66221,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,33,45219,5,vs. VCU (end of game),LaCroix,3Q,game,game,45219.70532,45219.7189,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,33,45219,5,vs. VCU (1q 2q and start of 3q),DeLeo,3Q,game,game,45219.65858,45219.66221,313,0.1375,0.0,0,21.9224,0,0.0,0.0,8.9423,2.0534,42.4279,2.7919,9.7795,0,0.0,0.0,0.0339,0.1036,0.0,0.0,0.0,192.8,120.1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0655,0.0021,0.0002,0.0,0.0,149.2,3.6,0.2,0.0,0.0,0.0688,0.0008,0.0,0.0,0.0,157.7,2.2,0.0,0.0,0.0,0.0635,0.0739,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.7,80.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,33,45219,5,vs. VCU (1q 2q and start of 3q),Burns,3Q,game,game,45219.65858,45219.66221,313,0.1223,0.0,0,19.5686,0,0.0,0.0,7.6296,1.9289,37.7291,2.4913,9.8403,0,0.0,0.0,0.1223,0.0,0.0,0.0,0.0,313.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0594,0.0025,0.0004,0.0,0.0,125.6,4.3,0.7,0.0,0.0,0.0589,0.0011,0.0,0.0,0.0,177.8,4.5,0.1,0.0,0.0,0.0524,0.0699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.5,75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0
3,33,45219,5,vs. VCU (1q 2q and start of 3q),Diedrichsen,3Q,game,game,45219.65858,45219.66221,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0098,0.3822,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,33,45219,5,vs. VCU (1q 2q and start of 3q),Ricci,3Q,game,game,45219.65858,45219.66221,297,0.2203,0.501,0,37.106,0,0.0,0.0,12.5664,4.7778,71.6366,4.9802,38.3294,0,3.9074,0.0,0.0305,0.1626,0.0269,0.0003,0.0,124.3,160.4,12.1,0.1,0.0,0,0,0,0,0,0,0,0,0,0,0.104,0.004,0.0015,0.0013,0.0,144.0,2.9,0.9,0.9,0.0,0.1027,0.0049,0.0019,0.0,0.0,142.1,4.7,1.4,0.0,0.0,0.0522,0.1205,0.0301,0.0124,0.0022,0.0008,0.0007,0.0014,0.0,0.0,0.0,154.4,117.0,17.3,5.6,1.2,0.5,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,2,0,0,0,3,1,2,0
3,33,45219,5,vs. VCU (end of game),Diedrichsen,3Q,game,game,45219.70532,45219.7189,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,33,45219,5,vs. VCU (end of game),Ricci,3Q,game,game,45219.70532,45219.7189,1166,1.1898,63.842,6,221.2131,0,0.0,0.0,70.0671,6.2867,98.5317,7.5575,47.3851,0,4.6037,4.0445,0.0993,0.6686,0.3822,0.0397,0.0,369.9,614.5,170.4,11.6,0.0,4,0,0,0,0,0,3,2,1,0,0.5256,0.0917,0.0179,0.0046,0.0004,505.1,67.0,11.9,2.9,0.3,0.4387,0.0893,0.0185,0.0028,0.0002,486.1,73.0,16.2,3.5,0.4,0.1805,0.3819,0.3158,0.1821,0.0736,0.0284,0.0109,0.0093,0.0038,0.0025,0.0011,478.5,368.5,178.1,85.2,32.0,12.3,4.8,3.9,1.6,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0,53,31,10,2,0,53,21,12,1
3,33,45219,5,vs. VCU (1q 2q and start of 3q),Hartsch,3Q,game,game,45219.65858,45219.66221,313,0.2418,0.0,0,41.0596,0,0.0,0.0,16.0108,3.6134,74.6007,5.2274,37.1566,0,0.0,0.0,0.0271,0.1769,0.0378,0.0,0.0,124.0,170.5,18.5,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.122,0.0081,0.0011,0.0,0.0,155.3,7.7,0.7,0.0,0.0,0.1008,0.0084,0.0014,0.0001,0.0,138.4,9.2,1.4,0.3,0.0,0.0518,0.1171,0.0578,0.0103,0.004,0.0003,0.0005,0.0,0.0,0.0,0.0,157.2,114.8,32.3,5.9,2.3,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,5,0,0,0,3,3,0,0
3,33,45219,5,vs. VCU (end of game),Hartsch,3Q,game,game,45219.70532,45219.7189,1173,1.0798,40.078,5,198.1384,0,0.0,0.0,73.2924,5.9156,88.8891,6.7307,40.7587,0,3.9111,4.5576,0.1087,0.6345,0.3117,0.0249,0.0,426.6,598.0,140.9,7.5,0.0,14,0,0,0,0,0,4,1,0,0,0.4925,0.0672,0.0187,0.0036,0.0,538.0,53.2,12.2,2.0,0.0,0.4064,0.073,0.0149,0.0032,0.0003,486.6,65.2,12.6,2.8,0.4,0.207,0.3516,0.2982,0.1344,0.0507,0.014,0.0083,0.0065,0.004,0.0016,0.0036,559.1,343.2,167.5,64.3,21.7,6.7,3.6,2.6,1.9,0.8,1.6,0.0,0.0,0.0,0.0,0.0,0,52,24,10,2,0,39,21,10,0
3,33,45221,7,vs. W and M,DeLeo,3Q,game,game,45221.49283,45221.51191,1648,0.0521,0.0,0,8.2833,0,0.0,0.0,7.3115,1.6022,3.0518,0.2002,0.1456,0,0.0,0.0,0.0352,0.0169,0.0,0.0,0.0,1626.9,21.6,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0263,0.0009,0.0002,0.0,0.0,178.2,2.4,0.3,0.0,0.0,0.0243,0.0003,0.0,0.0,0.0,1465.8,1.8,0.0,0.0,0.0,0.0433,0.0088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1638.2,10.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,33,45221,7,vs. W and M,Pla,3Q,game,game,45221.49283,45221.51191,1649,1.2366,78.391,9,228.334,0,0.0,0.0,81.0322,6.7578,72.4111,5.5191,29.6373,0,4.8623,3.5867,0.9141,0.2312,0.0425,0.0326,0.0161,1513.6,107.3,14.3,9.4,4.0,4,0,0,0,0,0,6,3,0,0,0.4885,0.0891,0.0293,0.0092,0.0019,684.2,69.2,17.3,5.2,1.1,0.508,0.0894,0.0192,0.002,0.0,779.1,74.4,15.9,2.2,0.0,0.2902,0.4277,0.2658,0.1118,0.064,0.0368,0.0169,0.0093,0.0077,0.0037,0.0027,950.0,431.4,156.9,54.7,26.3,13.4,6.9,3.7,2.9,1.3,1.1,0.0,0.0,0.0,0.0,0.0,0,51,33,7,0,0,44,22,13,5
3,33,45221,7,vs. W and M,Diedrichsen,3Q,game,game,45221.49283,45221.51191,1649,0.0577,0.0,0,8.8274,0,0.0,0.0,18.6265,0.9933,3.3767,0.2134,0.0,0,0.0,0.0,0.0569,0.0007,0.0,0.0,0.0,1647.5,1.1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0304,0.0005,0.0,0.0,0.0,525.5,1.2,0.0,0.0,0.0,0.0268,0.0,0.0,0.0,0.0,1121.8,0.1,0.0,0.0,0.0,0.0577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1648.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
3,33,45221,7,vs. W and M,Medico,3Q,game,game,45221.49283,45221.51191,1649,0.359,25.886,5,70.8467,0,0.0,0.0,26.9368,6.3156,21.0213,1.7124,8.0735,0,5.091,5.1596,0.2088,0.1061,0.0279,0.0129,0.0032,1588.5,46.2,9.4,3.7,0.8,2,0,0,0,0,0,5,0,0,0,0.1336,0.0315,0.0135,0.0048,0.0022,275.3,23.7,7.8,2.3,1.0,0.1222,0.0404,0.0099,0.0007,0.0002,1298.4,31.2,7.7,0.9,0.3,0.083,0.0709,0.0642,0.0652,0.0364,0.0182,0.0074,0.006,0.0035,0.0018,0.0024,1480.1,71.8,36.8,28.8,14.8,7.9,3.1,2.4,1.3,0.7,0.9,0.0,0.0,0.0,0.0,0.0,0,11,13,4,1,0,6,10,4,4
3,33,45221,7,vs. W and M,McCann,3Q,game,game,45221.49283,45221.51191,1649,1.1765,43.125,8,222.6048,0,0.0,0.0,85.9717,5.9912,68.8903,5.3806,30.9657,0,4.5778,5.6712,0.7233,0.3445,0.0818,0.0234,0.0034,1457.7,155.4,27.8,6.8,0.9,8,0,0,0,0,0,4,4,0,0,0.4722,0.0907,0.0296,0.0094,0.0011,622.7,66.8,18.2,5.7,0.7,0.4574,0.093,0.0186,0.0033,0.0012,832.9,79.8,16.3,4.1,1.4,0.2007,0.3321,0.2853,0.2028,0.0853,0.0346,0.0169,0.0057,0.004,0.0033,0.006,1006.4,324.3,161.5,91.3,35.5,14.3,7.2,2.3,1.4,1.4,3.0,0.0,0.0,0.0,0.0,0.0,0,50,29,10,4,0,38,26,16,4
