Date,Session Title,Player Name,Split Name,Tags,Split Start Time,Split End Time,Duration,Distance (miles),Sprint Distance (m),Power Plays,Energy (kcal),Impacts,Hr Load,Time In Red Zone (min),Player Load,Top Speed (m/s),Distance Per Min (m/min),Power Score (w/kg),Work Ratio,Hr Max (bpm),Max Deceleration (m/s/s),Max Acceleration (m/s/s),Distance in Speed Zone 1  (miles),Distance in Speed Zone 2  (miles),Distance in Speed Zone 3  (miles),Distance in Speed Zone 4  (miles),Distance in Speed Zone 5  (miles),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: > 20 G (Impacts),Power Play Duration Zones: 0 - 2.5 s (Power Plays),Power Play Duration Zones: 2.5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7.5 s (Power Plays),Power Play Duration Zones: 7.5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Distance in Deceleration Zones: 0 - 1 m/s/s  (miles),Distance in Deceleration Zones: 1 - 2 m/s/s  (miles),Distance in Deceleration Zones: 2 - 3 m/s/s  (miles),Distance in Deceleration Zones: 3 - 4 m/s/s  (miles),Distance in Deceleration Zones: > 4 m/s/s  (miles),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Distance in Acceleration Zones: 0 - 1 m/s/s  (miles),Distance in Acceleration Zones: 1 - 2 m/s/s  (miles),Distance in Acceleration Zones: 2 - 3 m/s/s  (miles),Distance in Acceleration Zones: 3 - 4 m/s/s  (miles),Distance in Acceleration Zones: > 4 m/s/s  (miles),Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Distance in Power Zone: 0 - 5 w/kg  (miles),Distance in Power Zone: 5 - 10 w/kg  (miles),Distance in Power Zone: 10 - 15 w/kg  (miles),Distance in Power Zone: 15 - 20 w/kg  (miles),Distance in Power Zone: 20 - 25 w/kg  (miles),Distance in Power Zone: 25 - 30 w/kg  (miles),Distance in Power Zone: 30 - 35 w/kg  (miles),Distance in Power Zone: 35 - 40 w/kg  (miles),Distance in Power Zone: 40 - 45 w/kg  (miles),Distance in Power Zone: 45 - 50 w/kg  (miles),Distance in Power Zone: > 50 w/kg  (miles),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s
44834,vs. UMass,Myers,3Q,game,44834.66442,44834.6794,1294,1.2829,216.408,12,253.2526,0,0,0,84.7366,7.1134,95.729,7.7959,44.465,0,5.0037,6,0.673,0.3878,0.0875,0.0821,0.0524,1053.2,175.3,29.4,23.8,12.8,0,0,0,0,0,0,4,2,6,0,0.4743,0.1264,0.0362,0.0121,0.0023,515.4,87.9,22.7,7.1,1.3,0.4736,0.1267,0.0258,0.0043,0.0013,535.2,96.8,22.8,3.9,1.4,0.1326,0.2998,0.3312,0.2198,0.1354,0.0858,0.0368,0.0194,0.0103,0.0039,0.0077,609.4,282.8,188.6,102.2,53.3,29.8,13,7,3.7,1.4,3.3,0,0,0,0,0,0,61,46,13,5,0,52,46,18,7
44836,vs. Georgetown,Myers,3Q,game,44836.49592,44836.51233,1419,0.079,0,0,13.3377,0,0,0,18.7729,4.2756,5.3726,0.3746,1.7339,107,0,0,0.0395,0.0375,0.002,0,0,1402.1,16,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0.0387,0.0022,0,0,0,465.3,1.6,0,0,0,0.0363,0.0018,0,0,0,950.3,1.6,0,0,0,0.0271,0.0089,0.0155,0.0206,0.0056,0.0012,0,0,0,0,0,1391.1,8.8,7.6,8.6,2.2,0.5,0,0,0,0,0,1418.7,0,0,0,0,0,2,0,0,0,0,2,0,0,0
44836,vs. Georgetown,Doyle,3Q,game,44836.49592,44836.51233,1419,1.4545,53.343,5,276.1273,0,0,0,111.6566,6.6356,98.978,7.7553,47.3217,75,4.7852,5.1758,0.8669,0.4981,0.0563,0.0159,0.0172,1163.1,227.6,19.2,4.6,4.3,4,0,0,0,0,0,3,1,0,1,0.6048,0.1379,0.0316,0.0048,0.0005,593,101.7,21.3,3.3,0.4,0.5172,0.1304,0.0244,0.0028,0.0003,564.6,107.9,23.2,3.1,0.3,0.1894,0.3491,0.4894,0.2563,0.0908,0.0427,0.022,0.0061,0.0037,0.0021,0.003,624.7,320.7,278.1,121.5,40.9,16.7,9.5,2.9,1.6,0.8,1.4,1418.7,0,0,0,0,0,86,48,13,1,0,73,48,10,4
44836,vs. Georgetown,Ferriolo,3Q,game,44836.49592,44836.51233,1419,0.1354,0,1,22.6307,0,0,0,26.8264,4.4223,9.2109,0.6356,1.8043,108,0,3.1778,0.0954,0.0379,0.002,0,0,1401.7,16.4,0.7,0,0,0,0,0,0,0,0,0,1,0,0,0.0708,0.0052,0,0,0,615.1,4.9,0,0,0,0.0544,0.0043,0.0004,0.0003,0,793.5,4.9,0.2,0.2,0,0.0829,0.0073,0.0185,0.0192,0.0063,0.0002,0.0003,0.0003,0.0004,0,0,1390.9,7.1,9.3,8.2,2.7,0.1,0.1,0.2,0.2,0,0,1418.7,0,0,0,0,0,3,0,1,0,0,3,0,0,0
44836,vs. Georgetown,Burns,3Q,game,44836.49592,44836.51233,1419,0.0895,0,0,15.3441,0,0.735,0,6.8802,4.1934,6.092,0.431,2.4952,130,0,0,0.0476,0.0419,0,0,0,1400.2,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0391,0.0042,0,0,0,101,4.5,0,0,0,0.0434,0.0027,0.0001,0,0,1309,4.1,0.1,0,0,0.0225,0.0184,0.0229,0.0227,0.003,0,0,0,0,0,0,1377.2,18.6,11.7,10,1.2,0,0,0,0,0,0,1374.6,44.1,0,0,0,0,2,0,0,0,0,2,0,0,0
44841,vs. Richmond,Yanovich,3Q,game,44841.65991,44841.67576,1369,0.0232,0,0,3.691,0,0,0,4.0193,1.2711,1.6364,0.1074,0,0,0,0,0.0232,0,0,0,0,1369.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114,0.0007,0,0,0,96.7,1.6,0,0,0,0.0111,0.0001,0,0,0,1270.3,0.5,0,0,0,0.0228,0.0004,0,0,0,0,0,0,0,0,0,1368.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44841,vs. Richmond,Hughes,3Q,game,44841.65991,44841.67576,1369,0.1058,0,0,16.9554,0,0,0,12.36,1.4467,7.4618,0.4935,0.0292,0,0,0,0.1058,0,0,0,0,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548,0.0021,0,0,0,319.1,4.6,0,0,0,0.048,0.001,0,0,0,1042.1,3.2,0,0,0,0.0998,0.006,0,0,0,0,0,0,0,0,0,1361.2,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44841,vs. Richmond,Hackman,3Q,game,44841.65991,44841.67576,1369,0.3477,58.352,7,68.5108,0,0,0,29.1887,6.7778,24.5212,1.9941,8.7138,0,4.9223,4.8667,0.1757,0.0856,0.05,0.024,0.0123,1303.8,38.4,16.8,7.1,3,0,0,0,0,0,0,4,2,1,0,0.1347,0.0316,0.0101,0.0029,0.0018,389.7,22.1,5,1.4,1,0.1218,0.0364,0.0068,0.0011,0.0003,918.2,25.9,4.4,1,0.4,0.0789,0.0516,0.0626,0.0561,0.0448,0.0237,0.014,0.0068,0.0049,0.0027,0.0014,1221.9,51.8,35.4,24.6,16.2,7.8,4.8,2.9,2.1,0.9,0.7,0,0,0,0,0,0,10,10,2,2,0,7,10,2,4
44841,vs. Richmond,Espona,3Q,game,44841.65991,44841.67576,1369,0.4032,15.057,5,73.4495,0,0,0,33.2405,5.4356,28.4383,2.138,8.8532,0,4.2852,3.7704,0.258,0.099,0.0368,0.0094,0,1310.3,43.4,12.5,2.8,0,1,0,0,0,0,0,1,3,1,0,0.1829,0.0266,0.0057,0.0012,0.0007,487.2,22.7,4.4,0.6,0.4,0.1534,0.0257,0.0061,0.0009,0,822.1,25,5.7,0.9,0,0.1269,0.0844,0.0653,0.0756,0.0303,0.0136,0.0025,0.0014,0.002,0.0006,0.0005,1189.5,88.8,37.6,32.6,11.4,5.5,1.4,0.8,0.8,0.3,0.3,0,0,0,0,0,0,14,9,2,0,0,14,10,1,2
44841,vs. Richmond,Holzman,3Q,game,44841.65991,44841.67576,1369,1.1291,50.164,9,212.4562,0,0,0,75.2578,6.2201,79.6425,6.1837,39.1425,0,5.4505,3.6889,0.6801,0.3363,0.0816,0.0219,0.0093,1181.7,151,27.7,6.3,2.4,7,0,0,0,0,0,3,5,1,0,0.4333,0.0996,0.027,0.0049,0.0028,513.3,72.7,16.4,2.7,1.3,0.446,0.0981,0.0166,0.0007,0.0001,669.2,78,14.7,0.6,0.2,0.149,0.3654,0.2439,0.2079,0.0914,0.0456,0.0188,0.0046,0.0019,0,0.0007,719.5,350,138.1,94.2,38.2,18.4,7.5,1.9,1,0,0.3,0,0,0,0,0,0,59,34,3,0,0,49,33,9,4
44841,vs. Richmond,Tollaksen,3Q,game,44841.65991,44841.67576,1369,1.1811,29.638,13,231.0262,0,0,0,79.1093,5.8489,83.3063,6.7242,37.5575,0,6,4.7289,0.6817,0.384,0.0969,0.018,0.0004,1159,172,32.7,5.3,0.1,8,0,0,0,0,0,9,2,2,0,0.4452,0.0975,0.0343,0.0183,0.0053,511.2,69.6,20.7,10.1,2.5,0.4421,0.1067,0.0228,0.0069,0.0019,645.6,81.7,18.9,6.8,2,0.1905,0.3137,0.2746,0.2207,0.0922,0.0383,0.0202,0.0119,0.0085,0.004,0.0065,728.1,309.6,155.8,98.5,37.3,16.2,8.8,5,4.2,2.1,3.5,0,0,0,0,0,0,56,22,11,8,0,40,26,19,13
44841,vs. Richmond,Curley,3Q,game,44841.65991,44841.67576,1369,0.3207,0,0,53.5705,0,0,0,30.3512,3.1222,22.621,1.5592,3.1992,0,2.4404,3.1192,0.317,0.0037,0,0,0,1367.2,1.9,0,0,0,2,0,0,0,0,0,0,0,0,0,0.1608,0.0141,0.0024,0,0,534.3,25.8,2.4,0,0,0.1336,0.0076,0.002,0.0002,0,778.3,24.9,3.2,0.2,0,0.2372,0.0642,0.0156,0.0029,0.0009,0,0,0,0,0,0,1288.2,67.8,10.1,2.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,6,4,2,0,0,6,4,0,0
44841,vs. Richmond,Medico,3Q,game,44841.65991,44841.67576,1369,0.277,80.01,5,54.385,0,0,0,16.7756,5.9112,19.5387,1.583,7.6552,0,3.7704,5.192,0.1,0.1037,0.0236,0.0493,0.0004,1300.7,46.2,7.7,14.3,0.1,0,0,0,0,0,0,0,3,2,0,0.1164,0.0216,0.0081,0.0017,0,120.5,15.5,4.4,1.2,0,0.101,0.0188,0.0062,0.0028,0.0005,1205.5,14,4.8,2.4,0.7,0.0391,0.0341,0.0682,0.049,0.0499,0.0159,0.0072,0.0047,0.0039,0.0023,0.0027,1248.9,32.9,36.2,21,15.9,5.3,2.5,2.2,1.7,0.9,1.5,0,0,0,0,0,0,7,2,3,3,0,8,6,3,0
44843,vs. Longwood,Yanovich,3Q,game,44843.54027,44843.55629,1384,0.3125,11.693,4,57.9748,0,0,0,25.8052,5.6712,21.8002,1.6691,8.9661,0,5.4712,3.5394,0.1438,0.1109,0.0506,0.0073,0,1316.6,48.2,17.2,2.1,0,4,0,0,0,0,0,1,1,2,0,0.1366,0.0234,0.003,0.0007,0.0004,274.5,14.8,1.4,0.3,0.2,0.1207,0.0233,0.0035,0.0009,0,1073,16.5,2.8,0.6,0,0.0497,0.0576,0.0599,0.0865,0.0394,0.0103,0.004,0.0034,0.001,0.0003,0.0004,1235.3,57.2,32.9,35.7,15.3,3.8,1.6,1.5,0.4,0.2,0.2,0,0,0,0,0,0,8,7,2,0,0,14,4,1,1
44843,vs. Longwood,Alexis Rainey,3Q,game,44843.54027,44843.55629,1384,1.2162,74.303,7,213.2352,0,0,0,105.5794,6.4245,84.8526,6.8207,37.9497,0,5.9245,4.6704,0.7108,0.3756,0.0836,0.0361,0.0101,1173.2,169.5,28.4,10.5,2.6,77,0,0,0,0,0,3,2,2,0,0.4659,0.1171,0.0287,0.0086,0.0042,580.9,88.7,18.8,5.6,2.6,0.4464,0.1167,0.0231,0.0046,0.0009,565.2,95.3,21.6,4.4,1.1,0.1738,0.3145,0.3141,0.2072,0.1065,0.0483,0.0238,0.0138,0.0071,0.0037,0.0034,715.1,309.1,178.4,96.6,43.3,20.3,9.7,5.1,3,1.8,1.8,0,0,0,0,0,0,60,47,15,3,0,61,35,16,12
44841,vs. Richmond,Alexis Rainey,3Q,game,44841.65991,44841.67576,1369,1.4334,53.263,13,253.3043,1,0,0,116.977,5.9912,101.1036,8.1924,47.2827,0,5.5,5.7823,0.8474,0.443,0.1099,0.03,0.0031,1122.8,199.5,37.1,8.8,0.8,85,1,0,0,0,0,7,5,1,0,0.5378,0.1466,0.0346,0.0101,0.0048,551,104.7,24,5.5,2.4,0.5202,0.1408,0.0306,0.0063,0.0017,541.3,107.7,24.2,6.2,2,0.1785,0.4003,0.3698,0.2495,0.1217,0.054,0.0239,0.0116,0.0111,0.0047,0.0082,556.6,388.5,210.8,113.6,50,22.9,10.7,4.9,4.8,2.3,3.9,0,0,0,0,0,0,74,53,17,6,0,70,42,15,10
44843,vs. Longwood,Hughes,3Q,game,44843.54027,44843.55629,1384,0.1906,0,0,30.6277,0,0,0,20.1801,3.0845,13.3009,0.8817,1.4521,0,0,2.4334,0.1887,0.0019,0,0,0,1383.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1006,0.0039,0,0,0,483.2,5.9,0,0,0,0.0826,0.0032,0.0004,0,0,887.6,7,0.5,0,0,0.1463,0.0363,0.006,0.0018,0.0002,0,0,0,0,0,0,1339.5,39.5,3.8,1.3,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0
44843,vs. Longwood,Reilly,3Q,game,44843.54027,44843.55629,1384,0.135,0,0,21.1141,0,0,0,25.0203,1.5956,9.4188,0.6078,0.5563,0,0,0,0.135,0,0,0,0,1384.2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0715,0.0014,0,0,0,625.6,2.8,0,0,0,0.0614,0.0007,0,0,0,753.3,2.5,0,0,0,0.1029,0.0321,0,0,0,0,0,0,0,0,0,1347.2,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44841,vs. Richmond,Reilly,3Q,game,44841.65991,44841.67576,1369,0.091,0,0,14.0487,0,0,0,20.2528,1.4467,6.4163,0.4089,0.0219,0,0,0,0.091,0,0,0,0,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509,0.0003,0,0,0,593.7,1,0,0,0,0.0396,0.0002,0,0,0,773.4,0.9,0,0,0,0.0897,0.0013,0,0,0,0,0,0,0,0,0,1367.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44843,vs. Longwood,Holzman,3Q,game,44843.54027,44843.55629,1384,1.4438,153.435,17,277.3924,0,0,0,93.9436,6.5467,100.7321,7.9862,47.9156,0,5.1778,4.9467,0.7595,0.4497,0.1392,0.0684,0.027,1111.3,199.2,46.7,20,6.9,10,0,0,0,0,0,8,4,4,1,0.5757,0.1152,0.0353,0.0136,0.0054,582.7,77.4,21.9,7.2,2.9,0.5354,0.133,0.0251,0.0039,0.0011,569.2,98.4,19.2,4.1,1.1,0.1648,0.4097,0.2953,0.2692,0.1658,0.07,0.031,0.0166,0.0116,0.0045,0.0054,587.5,397.2,165.7,117.6,62.7,25.7,12.2,6.3,4.8,1.7,2.7,0,0,0,0,0,0,57,36,10,6,0,52,33,14,11
44843,vs. Longwood,Hackman,3Q,game,44843.54027,44843.55629,1384,0.4069,101.784,5,77.2857,0,0,0,30.7669,7.0267,28.3867,2.2249,11.0894,0,5.2482,4.7758,0.2191,0.0859,0.0387,0.0264,0.0369,1316.2,38.3,12.9,7.6,9.2,9,0,0,0,0,0,1,1,2,1,0.1629,0.031,0.0083,0.003,0.0008,308.9,19,4.6,1.6,0.4,0.1624,0.0306,0.0068,0.0007,0.0004,1022.5,20.9,5.4,0.5,0.4,0.0767,0.0944,0.0642,0.057,0.0402,0.0423,0.0133,0.0075,0.004,0.0034,0.004,1188.8,95.5,36.7,25.6,14.7,12.6,4.1,2.4,1.3,1,1.5,0,0,0,0,0,0,8,9,2,1,0,11,3,5,2
44841,vs. Richmond,Streib,3Q,game,44841.65991,44841.67576,1369,0.0882,0,0,13.8396,0,0,0,23.272,1.7889,6.224,0.4028,0.0438,0,0,0,0.0882,0,0,0,0,1369.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472,0.002,0,0,0,663.5,4.4,0,0,0,0.0381,0.001,0,0,0,697.7,3.5,0,0,0,0.0849,0.0033,0.0001,0,0,0,0,0,0,0,0,1364.8,4.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
44843,vs. Longwood,Streib,3Q,game,44843.54027,44843.55629,1384,0.1688,0,0,27.4877,0,0,0,25.7047,3.4089,11.7761,0.7913,1.9289,0,2.8185,2.5511,0.1665,0.0022,0,0,0,1383.1,1.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0809,0.0069,0.0012,0,0,665.2,13.9,1,0,0,0.0762,0.0028,0.0007,0,0,693.7,9.7,0.7,0,0,0.1156,0.047,0.0044,0.0007,0.0009,0.0001,0,0,0,0,0,1329,51.4,2.6,0.5,0.6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0
44843,vs. Longwood,Balduzzi,3Q,game,44843.54027,44843.55629,1384,1.1946,42.743,8,220.9995,0,0,0,82.4862,5.9267,83.3454,6.3626,37.6346,0,6,4.2748,0.7954,0.3044,0.0682,0.0247,0.0019,1215.5,137.9,23,7.2,0.5,9,0,0,0,0,0,2,4,2,0,0.4768,0.0864,0.0185,0.0096,0.0045,553.3,68.6,11.8,5.8,2.6,0.5024,0.0784,0.015,0.0029,0.0002,655,70.1,13.5,3.2,0.2,0.2013,0.3712,0.3152,0.1752,0.0796,0.0251,0.0143,0.0079,0.0021,0.0009,0.0017,703,363.2,183.6,80.9,31.2,10.3,6.3,3.3,1,0.4,0.9,0,0,0,0,0,0,55,26,8,2,0,55,21,9,11
44841,vs. Richmond,Balduzzi,3Q,game,44841.65991,44841.67576,1369,1.1658,49.744,5,216.3046,0,0,0,74.9751,6.9778,82.2295,6.2962,38.6267,0,5.3067,4.4,0.8357,0.2531,0.0461,0.0191,0.0118,1230.1,114.8,15.6,5.6,2.9,5,0,0,0,0,0,1,4,0,0,0.4622,0.088,0.0278,0.0056,0.0026,578.8,74.6,17.6,3.5,1.2,0.4893,0.0693,0.0166,0.0037,0.0007,603.4,69.3,15.1,4.7,0.8,0.2027,0.4262,0.2885,0.1378,0.0502,0.0217,0.0165,0.0143,0.0034,0.0016,0.0029,672.7,419.2,168.7,62.7,20.7,9,7,5,1.6,0.9,1.5,0,0,0,0,0,0,63,19,12,3,0,47,32,9,5
44843,vs. Longwood,Espona,3Q,game,44843.54027,44843.55629,1384,0.0919,0,0,14.2481,0,0,0,19.3789,1.6756,6.4142,0.4102,1.2498,0,0,0,0.0919,0,0,0,0,1384.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498,0.0006,0,0,0,549.6,1.3,0,0,0,0.0412,0.0004,0,0,0,831.8,1.5,0,0,0,0.0627,0.0293,0,0,0,0,0,0,0,0,0,1353,31.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44843,vs. Longwood,McCann,3Q,game,44843.54027,44843.55629,1384,1.477,98.474,10,279.5114,0,0,0,107.8127,6.2067,103.0493,8.0466,49.227,0,4.3956,5.5718,0.8075,0.5098,0.0986,0.0482,0.013,1108.2,225.2,33.5,13.9,3.4,25,0,0,0,0,0,5,2,2,1,0.6124,0.1168,0.0304,0.0075,0.0001,560.8,81.8,19.5,4.3,0.1,0.572,0.1072,0.0253,0.0045,0.0007,605.3,84.5,23,4.2,0.7,0.158,0.3567,0.4207,0.3018,0.1332,0.0636,0.0238,0.0102,0.0044,0.0019,0.0028,591.9,322.9,240,132.5,53.2,24.6,9.7,4.7,2.2,0.9,1.6,0,0,0,0,0,0,49,44,14,3,0,58,28,15,3
44841,vs. Richmond,McCann,3Q,game,44841.65991,44841.67576,1369,1.3473,37.323,9,260.9585,0,0,0,97.091,5.8245,95.0329,7.5954,43.2401,0,5.8263,5.9289,0.8006,0.4462,0.0773,0.0228,0.0004,1135.4,200.5,26.3,6.8,0.1,23,0,0,0,0,0,5,2,2,0,0.5457,0.1177,0.037,0.009,0.0031,572.1,90.7,24.6,5.3,1.8,0.4934,0.1042,0.0288,0.0058,0.0026,547.4,96.8,23.1,4.4,2.9,0.2021,0.3723,0.3591,0.2439,0.0956,0.0305,0.0152,0.008,0.0053,0.0033,0.0122,619.3,364.3,202.8,108.1,40,13.8,7.3,3.9,2.2,1.4,6,0,0,0,0,0,0,63,38,8,8,0,51,41,15,5
44843,vs. Longwood,Tollaksen,3Q,game,44843.54027,44843.55629,1384,1.2681,103.839,10,237.8584,0,0,0,84.2795,6.8756,88.4767,6.8475,42.3421,0,5.1273,5.0815,0.7669,0.364,0.0728,0.0475,0.017,1179.1,162.5,24.5,13.9,4.2,21,0,0,0,0,0,4,4,2,0,0.4953,0.1116,0.0245,0.0061,0.003,530.4,80.3,15.1,3.2,1.3,0.5133,0.0917,0.0182,0.0039,0.0005,658.8,75.4,15.1,3.9,0.7,0.1746,0.4252,0.2587,0.2167,0.094,0.054,0.0199,0.0143,0.0055,0.003,0.0022,652.2,414.1,146.3,96.8,36.5,20.6,7.5,5.3,2.3,1.4,1.2,0,0,0,0,0,0,54,18,13,2,0,39,32,8,3
44843,vs. Longwood,Johnson,3Q,game,44843.54027,44843.55629,1384,0.9683,49.524,13,182.4362,0,0,0,66.7623,6.3912,67.5549,5.2524,29.6872,0,5.1074,3.7823,0.5886,0.2842,0.0648,0.0208,0.01,1227.9,125.7,21.9,6,2.6,10,0,0,0,0,0,7,4,2,0,0.3934,0.077,0.0211,0.006,0.001,434.9,58,12.4,2.9,0.6,0.3669,0.0866,0.0151,0.0012,0,795.4,64.4,14.3,1.2,0,0.1694,0.2723,0.204,0.1719,0.0752,0.04,0.0217,0.0095,0.0026,0.0014,0.0002,862.4,267.1,116.5,76.7,31.2,15.9,8.4,3.9,1.1,0.8,0.1,0,0,0,0,0,0,36,26,4,0,0,36,21,10,2
44841,vs. Richmond,Johnson,3Q,game,44841.66027,44841.67583,1344,0.8117,21.446,12,150.1013,0,0,0,54.0769,5.8045,58.3175,4.4487,21.4727,0,4.8704,4.1297,0.5328,0.1998,0.0657,0.0126,0.0007,1231.1,87.2,22.3,3.7,0.2,2,0,0,0,0,0,9,3,0,0,0.3469,0.058,0.0119,0.0041,0.002,478.3,38,7,2.2,0.9,0.3133,0.0622,0.0124,0.0007,0.0001,763.4,44.5,9.4,0.7,0.1,0.2105,0.2362,0.1219,0.1195,0.0689,0.0324,0.0129,0.005,0.0032,0.0004,0.0007,927.6,245.1,69,51.2,28.2,13.6,5.7,2,1.5,0.2,0.4,0,0,0,0,0,0,27,20,2,1,0,29,11,3,4
44843,vs. Longwood,Medico,3Q,game,44843.54027,44843.55629,1384,0.3408,36.394,3,63.1332,0,0,0,23.9052,6.0045,23.7799,1.8175,10.0636,0,3.6741,4.1926,0.1951,0.0964,0.0267,0.02,0.0026,1326.2,42.4,9.2,5.7,0.7,2,0,0,0,0,0,2,0,1,0,0.1427,0.026,0.0046,0.0019,0,242.6,16.8,3.2,1.2,0,0.1409,0.0166,0.0064,0.0015,0.0002,1099.3,15.6,3.9,1.4,0.2,0.0562,0.0808,0.0812,0.071,0.0264,0.0083,0.0063,0.0039,0.0038,0.0024,0.0006,1210.8,78.3,46,30,9.3,2.8,2.2,1.6,1.8,1,0.4,0,0,0,0,0,0,11,5,2,1,0,8,8,3,0
44843,vs. Longwood,Wasyliw,3Q,game,44843.54038,44843.5571,1445,0.3858,69.222,5,28.7574,0,0,0,31.3244,6.3134,25.7819,2.0563,9.8214,0,4.8267,4.1223,0.2114,0.0949,0.0364,0.033,0.01,1378.5,42,12.2,9.5,2.6,23,0,0,0,0,0,2,2,0,1,0.1436,0.0362,0.0133,0.0028,0.0002,253.2,23.9,7.4,1.3,0.1,0.1468,0.0316,0.0105,0.0007,0.0001,1130.1,20.5,7.5,0.7,0.1,0.0779,0.0897,0.0657,0.0545,0.0475,0.02,0.0119,0.0088,0.0055,0.0027,0.0015,1257.9,90.6,37.5,23.2,17,7,4.8,3.2,2.1,0.9,0.6,0,0,0,0,0,0,11,13,3,1,0,6,16,3,1
44841,vs. Richmond,Wasyliw,3Q,game,44841.66027,44841.67583,1345,0.9822,101.182,7,71.8103,0,0,0,74.406,6.5245,70.5143,5.5175,33.5267,0,4.6869,4.7149,0.6748,0.2017,0.0428,0.0433,0.0195,1220.1,92.5,14.5,12.5,5,21,0,0,0,0,0,3,2,2,0,0.4008,0.0828,0.0198,0.0066,0.0006,568.6,61.1,11.8,3.4,0.3,0.3761,0.0744,0.0173,0.0031,0.0008,619.1,63.8,13.3,2.5,0.7,0.1625,0.3415,0.2304,0.1036,0.0614,0.0386,0.0185,0.0101,0.0071,0.0036,0.0048,776.2,329.4,135.2,49.2,23.5,13.6,6.8,4,2.8,1.6,2.3,0,0,0,0,0,0,47,26,5,4,0,45,22,9,2
